seq,ts_code,symbol,name,area,industry,market,list_date
1611,300110.SZ,300110,华仁药业,山东,化学制药,创业板,20100825
1612,300111.SZ,300111,向日葵,浙江,化学制药,创业板,20100827
1613,300112.SZ,300112,万讯自控,深圳,电器仪表,创业板,20100827
1614,300113.SZ,300113,顺网科技,浙江,互联网,创业板,20100827
1615,300114.SZ,300114,中航电测,陕西,电器仪表,创业板,20100827
1616,300115.SZ,300115,长盈精密,深圳,元器件,创业板,20100902
1617,300116.SZ,300116,保力新,陕西,电气设备,创业板,20100902
1618,300117.SZ,300117,嘉寓股份,北京,装修装饰,创业板,20100902
1619,300118.SZ,300118,东方日升,浙江,电气设备,创业板,20100902
1620,300119.SZ,300119,瑞普生物,天津,农业综合,创业板,20100917
1621,300120.SZ,300120,经纬辉开,天津,元器件,创业板,20100917
1622,300121.SZ,300121,阳谷华泰,山东,化工原料,创业板,20100917
1623,300122.SZ,300122,智飞生物,重庆,生物制药,创业板,20100928
1624,300123.SZ,300123,亚光科技,湖南,半导体,创业板,20100928
1625,300124.SZ,300124,汇川技术,深圳,电器仪表,创业板,20100928
1626,300125.SZ,300125,聆达股份,辽宁,电气设备,创业板,20101013
1627,300126.SZ,300126,锐奇股份,上海,轻工机械,创业板,20101013
1628,300127.SZ,300127,银河磁体,四川,矿物制品,创业板,20101013
1629,300128.SZ,300128,锦富技术,江苏,元器件,创业板,20101013
1630,300129.SZ,300129,泰胜风能,上海,电气设备,创业板,20101019
1631,300130.SZ,300130,新国都,深圳,IT设备,创业板,20101019
1632,300131.SZ,300131,英唐智控,深圳,元器件,创业板,20101019
1633,300132.SZ,300132,青松股份,福建,化工原料,创业板,20101026
1634,300133.SZ,300133,华策影视,浙江,影视音像,创业板,20101026
1635,300134.SZ,300134,大富科技,安徽,通信设备,创业板,20101026
1636,300135.SZ,300135,宝利国际,江苏,化工原料,创业板,20101026
1637,300136.SZ,300136,信维通信,深圳,通信设备,创业板,20101105
1638,300137.SZ,300137,先河环保,河北,环境保护,创业板,20101105
1639,300138.SZ,300138,晨光生物,河北,食品,创业板,20101105
1640,300139.SZ,300139,晓程科技,北京,元器件,创业板,20101112
1641,300140.SZ,300140,中环装备,陕西,环境保护,创业板,20101112
1642,300141.SZ,300141,和顺电气,江苏,电气设备,创业板,20101112
1643,300142.SZ,300142,沃森生物,云南,生物制药,创业板,20101112
1644,300143.SZ,300143,盈康生命,山东,医疗保健,创业板,20101209
1645,300144.SZ,300144,宋城演艺,浙江,旅游景点,创业板,20101209
1646,300145.SZ,300145,中金环境,浙江,机械基件,创业板,20101209
1647,300146.SZ,300146,汤臣倍健,广东,食品,创业板,20101215
1648,300147.SZ,300147,香雪制药,广东,中成药,创业板,20101215
1649,300148.SZ,300148,天舟文化,湖南,互联网,创业板,20101215
1650,300149.SZ,300149,睿智医药,广东,生物制药,创业板,20101222
1651,300150.SZ,300150,世纪瑞尔,北京,软件服务,创业板,20101222
1652,300151.SZ,300151,昌红科技,深圳,专用机械,创业板,20101222
1653,300152.SZ,300152,新动力,河北,环境保护,创业板,20101229
1654,300153.SZ,300153,科泰电源,上海,电气设备,创业板,20101229
1655,300154.SZ,300154,瑞凌股份,深圳,机械基件,创业板,20101229
1656,300155.SZ,300155,安居宝,广东,IT设备,创业板,20110107
1657,300157.SZ,300157,恒泰艾普,北京,石油开采,创业板,20110107
1658,300158.SZ,300158,振东制药,山西,化学制药,创业板,20110107
1659,300159.SZ,300159,ST新研,新疆,航空,创业板,20110107
1660,300160.SZ,300160,秀强股份,江苏,家用电器,创业板,20110113
1661,300161.SZ,300161,华中数控,湖北,机床制造,创业板,20110113
1662,300162.SZ,300162,雷曼光电,深圳,元器件,创业板,20110113
1663,300163.SZ,300163,先锋新材,浙江,其他建材,创业板,20110113
1664,300164.SZ,300164,通源石油,陕西,石油开采,创业板,20110113
1665,300165.SZ,300165,天瑞仪器,江苏,电器仪表,创业板,20110125
1666,300166.SZ,300166,东方国信,北京,软件服务,创业板,20110125
1667,300167.SZ,300167,迪威迅,深圳,软件服务,创业板,20110125
1668,300168.SZ,300168,万达信息,上海,软件服务,创业板,20110125
1669,300169.SZ,300169,天晟新材,江苏,塑料,创业板,20110125
1670,300170.SZ,300170,汉得信息,上海,软件服务,创业板,20110201
1671,300171.SZ,300171,东富龙,上海,医疗保健,创业板,20110201
1672,300172.SZ,300172,中电环保,江苏,环境保护,创业板,20110201
1673,300173.SZ,300173,福能东方,广东,轻工机械,创业板,20110201
1674,300174.SZ,300174,元力股份,福建,化工原料,创业板,20110201
1675,300175.SZ,300175,朗源股份,山东,食品,创业板,20110215
1676,300176.SZ,300176,派生科技,广东,汽车配件,创业板,20110215
1677,300177.SZ,300177,中海达,广东,通信设备,创业板,20110215
1678,300179.SZ,300179,四方达,河南,矿物制品,创业板,20110215
1679,300180.SZ,300180,华峰超纤,上海,化纤,创业板,20110222
1680,300181.SZ,300181,佐力药业,浙江,中成药,创业板,20110222
1681,300182.SZ,300182,捷成股份,北京,影视音像,创业板,20110222
1682,300183.SZ,300183,东软载波,山东,通信设备,创业板,20110222
1683,300184.SZ,300184,力源信息,湖北,元器件,创业板,20110222
1684,300185.SZ,300185,通裕重工,山东,工程机械,创业板,20110308
1685,300187.SZ,300187,永清环保,湖南,环境保护,创业板,20110308
1686,300188.SZ,300188,美亚柏科,福建,软件服务,创业板,20110316
1687,300189.SZ,300189,神农科技,海南,种植业,创业板,20110316
1688,300190.SZ,300190,维尔利,江苏,环境保护,创业板,20110316
1689,300191.SZ,300191,潜能恒信,北京,石油开采,创业板,20110316
1690,300192.SZ,300192,科德教育,江苏,文教休闲,创业板,20110322
1691,300193.SZ,300193,佳士科技,深圳,专用机械,创业板,20110322
1692,300194.SZ,300194,福安药业,重庆,化学制药,创业板,20110322
1693,300195.SZ,300195,长荣股份,天津,轻工机械,创业板,20110329
1694,300196.SZ,300196,长海股份,江苏,玻璃,创业板,20110329
1695,300197.SZ,300197,节能铁汉,深圳,环境保护,创业板,20110329
1696,300198.SZ,300198,纳川股份,福建,塑料,创业板,20110407
1697,300199.SZ,300199,翰宇药业,深圳,化学制药,创业板,20110407
1698,300200.SZ,300200,高盟新材,北京,化工原料,创业板,20110407
1699,300201.SZ,300201,*ST海伦,江苏,专用机械,创业板,20110407
1700,300203.SZ,300203,聚光科技,浙江,环境保护,创业板,20110415
1701,300204.SZ,300204,舒泰神,北京,生物制药,创业板,20110415
1702,300205.SZ,300205,天喻信息,湖北,通信设备,创业板,20110421
1703,300206.SZ,300206,理邦仪器,深圳,医疗保健,创业板,20110421
1704,300207.SZ,300207,欣旺达,深圳,电气设备,创业板,20110421
1705,300208.SZ,300208,青岛中程,山东,电气设备,创业板,20110426
1706,300209.SZ,300209,有棵树,湖南,互联网,创业板,20110426
1707,300210.SZ,300210,森远股份,辽宁,专用机械,创业板,20110426
1708,300211.SZ,300211,亿通科技,江苏,通信设备,创业板,20110505
1709,300212.SZ,300212,易华录,北京,软件服务,创业板,20110505
1710,300213.SZ,300213,佳讯飞鸿,北京,通信设备,创业板,20110505
1711,300214.SZ,300214,日科化学,山东,化工原料,创业板,20110511
1712,300215.SZ,300215,电科院,江苏,电气设备,创业板,20110511
1713,300217.SZ,300217,东方电热,江苏,家用电器,创业板,20110518
1714,300218.SZ,300218,安利股份,安徽,塑料,创业板,20110518
1715,300219.SZ,300219,鸿利智汇,广东,元器件,创业板,20110518
1716,300220.SZ,300220,金运激光,湖北,专用机械,创业板,20110525
1717,300221.SZ,300221,银禧科技,广东,塑料,创业板,20110525
1718,300222.SZ,300222,科大智能,上海,电气设备,创业板,20110525
1719,300223.SZ,300223,北京君正,北京,半导体,创业板,20110531
1720,300224.SZ,300224,正海磁材,山东,矿物制品,创业板,20110531
1721,300225.SZ,300225,金力泰,上海,染料涂料,创业板,20110531
1722,300226.SZ,300226,上海钢联,上海,互联网,创业板,20110608
1723,300227.SZ,300227,光韵达,深圳,专用机械,创业板,20110608
1724,300228.SZ,300228,富瑞特装,江苏,化工机械,创业板,20110608
1725,300229.SZ,300229,拓尔思,北京,软件服务,创业板,20110615
1726,300230.SZ,300230,永利股份,上海,塑料,创业板,20110615
1727,300231.SZ,300231,银信科技,北京,软件服务,创业板,20110615
1728,300232.SZ,300232,洲明科技,深圳,半导体,创业板,20110622
1729,300233.SZ,300233,金城医药,山东,化学制药,创业板,20110622
1730,300234.SZ,300234,开尔新材,浙江,陶瓷,创业板,20110622
1731,300235.SZ,300235,方直科技,深圳,软件服务,创业板,20110629
1732,300236.SZ,300236,上海新阳,上海,半导体,创业板,20110629
1733,300237.SZ,300237,美晨生态,山东,汽车配件,创业板,20110629
1734,300238.SZ,300238,冠昊生物,广东,医疗保健,创业板,20110706
1735,300239.SZ,300239,东宝生物,内蒙,生物制药,创业板,20110706
1736,300240.SZ,300240,飞力达,江苏,仓储物流,创业板,20110706
1737,300241.SZ,300241,瑞丰光电,深圳,半导体,创业板,20110712
1738,300242.SZ,300242,佳云科技,广东,互联网,创业板,20110712
1739,300243.SZ,300243,瑞丰高材,山东,化工原料,创业板,20110712
1740,300244.SZ,300244,迪安诊断,浙江,医疗保健,创业板,20110719
1741,300245.SZ,300245,天玑科技,上海,软件服务,创业板,20110719
1742,300246.SZ,300246,宝莱特,广东,医疗保健,创业板,20110719
1743,300247.SZ,300247,融捷健康,安徽,医疗保健,创业板,20110729
1744,300248.SZ,300248,新开普,河南,软件服务,创业板,20110729
1745,300249.SZ,300249,依米康,四川,软件服务,创业板,20110803
1746,300250.SZ,300250,初灵信息,浙江,软件服务,创业板,20110803
1747,300251.SZ,300251,光线传媒,北京,影视音像,创业板,20110803
1748,300252.SZ,300252,金信诺,深圳,通信设备,创业板,20110818
1749,300253.SZ,300253,卫宁健康,上海,软件服务,创业板,20110818
1750,300254.SZ,300254,仟源医药,山西,化学制药,创业板,20110819
1751,300255.SZ,300255,常山药业,河北,生物制药,创业板,20110819
1752,300256.SZ,300256,ST星星,江西,元器件,创业板,20110819
1753,300257.SZ,300257,开山股份,上海,机械基件,创业板,20110819
1754,300258.SZ,300258,精锻科技,江苏,汽车配件,创业板,20110826
1755,300259.SZ,300259,新天科技,河南,电器仪表,创业板,20110831
1756,300260.SZ,300260,新莱应材,江苏,机械基件,创业板,20110906
1757,300261.SZ,300261,雅本化学,江苏,农药化肥,创业板,20110906
1758,300262.SZ,300262,巴安水务,上海,水务,创业板,20110916
1759,300263.SZ,300263,隆华科技,河南,专用机械,创业板,20110916
1760,300264.SZ,300264,佳创视讯,深圳,软件服务,创业板,20110916
1761,300265.SZ,300265,通光线缆,江苏,电气设备,创业板,20110916
1762,300266.SZ,300266,兴源环境,浙江,环境保护,创业板,20110927
1763,300267.SZ,300267,尔康制药,湖南,化学制药,创业板,20110927
1764,300268.SZ,300268,佳沃食品,湖南,农业综合,创业板,20110927
1765,300269.SZ,300269,联建光电,深圳,半导体,创业板,20111012
1766,300270.SZ,300270,中威电子,浙江,通信设备,创业板,20111012
1767,300271.SZ,300271,华宇软件,北京,软件服务,创业板,20111026
1768,300272.SZ,300272,开能健康,上海,家用电器,创业板,20111102
1769,300273.SZ,300273,*ST和佳,广东,医疗保健,创业板,20111026
1770,300274.SZ,300274,阳光电源,安徽,电气设备,创业板,20111102
1771,300275.SZ,300275,梅安森,重庆,工程机械,创业板,20111102
1772,300276.SZ,300276,三丰智能,湖北,专用机械,创业板,20111115
1773,300277.SZ,300277,海联讯,深圳,软件服务,创业板,20111123
1774,300278.SZ,300278,华昌达,湖北,专用机械,创业板,20111216
1775,300279.SZ,300279,和晶科技,江苏,元器件,创业板,20111229
1776,300280.SZ,300280,紫天科技,福建,广告包装,创业板,20111229
1777,300281.SZ,300281,金明精机,广东,专用机械,创业板,20111229
1778,300282.SZ,300282,ST三盛,北京,文教休闲,创业板,20111229
1779,300283.SZ,300283,温州宏丰,浙江,电气设备,创业板,20120110
1780,300284.SZ,300284,苏交科,江苏,建筑工程,创业板,20120110
1781,300285.SZ,300285,国瓷材料,山东,陶瓷,创业板,20120113
1782,300286.SZ,300286,安科瑞,上海,电器仪表,创业板,20120113
1783,300287.SZ,300287,飞利信,北京,软件服务,创业板,20120201
1784,300288.SZ,300288,朗玛信息,贵州,软件服务,创业板,20120216
1785,300289.SZ,300289,利德曼,北京,医疗保健,创业板,20120216
1786,300290.SZ,300290,荣科科技,辽宁,软件服务,创业板,20120216
1787,300291.SZ,300291,百纳千成,北京,影视音像,创业板,20120209
1788,300292.SZ,300292,吴通控股,江苏,软件服务,创业板,20120229
1789,300293.SZ,300293,蓝英装备,辽宁,专用机械,创业板,20120308
1790,300294.SZ,300294,博雅生物,江西,生物制药,创业板,20120308
1791,300295.SZ,300295,三六五网,江苏,互联网,创业板,20120315
1792,300296.SZ,300296,利亚德,北京,半导体,创业板,20120315
1793,300297.SZ,300297,*ST蓝盾,四川,软件服务,创业板,20120315
1794,300298.SZ,300298,三诺生物,湖南,医疗保健,创业板,20120319
1795,300299.SZ,300299,富春股份,福建,互联网,创业板,20120319
1796,300300.SZ,300300,海峡创新,福建,软件服务,创业板,20120319
1797,300301.SZ,300301,*ST长方,深圳,半导体,创业板,20120321
1798,300302.SZ,300302,同有科技,北京,软件服务,创业板,20120321
1799,300303.SZ,300303,聚飞光电,深圳,半导体,创业板,20120319
1800,300304.SZ,300304,云意电气,江苏,汽车配件,创业板,20120321
1801,300305.SZ,300305,裕兴股份,江苏,塑料,创业板,20120329
1802,300306.SZ,300306,远方信息,浙江,电器仪表,创业板,20120329
1803,300307.SZ,300307,慈星股份,浙江,纺织机械,创业板,20120329
1804,300308.SZ,300308,中际旭创,山东,通信设备,创业板,20120410
1805,300309.SZ,300309,*ST吉艾,北京,多元金融,创业板,20120410
1806,300310.SZ,300310,宜通世纪,广东,通信设备,创业板,20120425
1807,300311.SZ,300311,任子行,深圳,软件服务,创业板,20120425
1808,300313.SZ,300313,ST天山,新疆,农业综合,创业板,20120425
1809,300314.SZ,300314,戴维医疗,浙江,医疗保健,创业板,20120508
1810,300315.SZ,300315,掌趣科技,北京,互联网,创业板,20120511
1811,300316.SZ,300316,晶盛机电,浙江,专用机械,创业板,20120511
1812,300317.SZ,300317,珈伟新能,深圳,半导体,创业板,20120511
1813,300318.SZ,300318,博晖创新,北京,医疗保健,创业板,20120523
1814,300319.SZ,300319,麦捷科技,深圳,元器件,创业板,20120523
1815,300320.SZ,300320,海达股份,江苏,橡胶,创业板,20120601
1816,300321.SZ,300321,同大股份,山东,塑料,创业板,20120523
1817,300322.SZ,300322,硕贝德,广东,通信设备,创业板,20120608
1818,300323.SZ,300323,华灿光电,湖北,半导体,创业板,20120601
1819,300324.SZ,300324,旋极信息,北京,软件服务,创业板,20120608
1820,300326.SZ,300326,凯利泰,上海,医疗保健,创业板,20120613
1821,300327.SZ,300327,中颖电子,上海,半导体,创业板,20120613
1822,300328.SZ,300328,宜安科技,广东,小金属,创业板,20120619
1823,300329.SZ,300329,海伦钢琴,浙江,文教休闲,创业板,20120619
1824,300330.SZ,300330,*ST计通,上海,软件服务,创业板,20120619
1825,300331.SZ,300331,苏大维格,江苏,元器件,创业板,20120628
1826,300332.SZ,300332,天壕环境,北京,供气供热,创业板,20120628
1827,300333.SZ,300333,兆日科技,深圳,软件服务,创业板,20120628
1828,300334.SZ,300334,津膜科技,天津,水务,创业板,20120705
1829,300335.SZ,300335,迪森股份,广东,供气供热,创业板,20120710
1830,300336.SZ,300336,*ST新文,上海,影视音像,创业板,20120710
1831,300337.SZ,300337,银邦股份,江苏,铝,创业板,20120718
1832,300338.SZ,300338,ST开元,湖南,文教休闲,创业板,20120726
1833,300339.SZ,300339,润和软件,江苏,软件服务,创业板,20120718
1834,300340.SZ,300340,科恒股份,广东,电气设备,创业板,20120726
1835,300341.SZ,300341,麦克奥迪,福建,电气设备,创业板,20120726
1836,300342.SZ,300342,天银机电,江苏,家用电器,创业板,20120726
1837,300343.SZ,300343,联创股份,山东,化工原料,创业板,20120801
1838,300344.SZ,300344,立方数科,安徽,软件服务,创业板,20120801
1839,300345.SZ,300345,华民股份,湖南,机械基件,创业板,20120801
