trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20191203,300015.SZ,18.0281,18.3907,17.6928,18.2819,18.1188,0.16310000000000002,0.9002,186521.71,743627.215
20191204,300015.SZ,18.2819,18.4587,18.1278,18.2638,18.2819,-0.01810000000000045,-0.099,152822.67,617681.475
20191205,300015.SZ,18.3544,18.6535,18.3091,18.4405,18.2638,0.1767000000000003,0.9675,201125.69,819746.717
20191206,300015.SZ,18.3998,18.7986,18.3771,18.717,18.4405,0.27649999999999864,1.4994,190019.17,779913.544
20191209,300015.SZ,18.7396,18.8303,17.9466,18.1233,18.717,-0.5936999999999983,-3.172,250805.85,1007171.512
20191210,300015.SZ,17.942,18.436,17.8786,18.2321,18.1233,0.10879999999999868,0.6003,172723.61,694860.98
20191211,300015.SZ,18.3046,18.3408,18.0961,18.2185,18.2321,-0.013600000000000279,-0.0746,109422.93,439770.923
20191212,300015.SZ,18.2139,18.2638,17.9919,18.0961,18.2185,-0.12239999999999895,-0.6718,106288.39,425064.315
20191213,300015.SZ,18.2638,18.5584,18.1414,18.504,18.0961,0.4079000000000015,2.2541,198267.28,805992.819
20191216,300015.SZ,18.5357,18.5402,18.0825,18.1958,18.504,-0.3082000000000029,-1.6656,272344.11,1092294.292
20191217,300015.SZ,18.0961,18.3544,17.9737,18.2865,18.1958,0.09070000000000178,0.4985,242982.71,974474.923
20191218,300015.SZ,18.2185,18.2819,17.8831,17.9148,18.2865,-0.3717000000000006,-2.0326,234635.27,932922.752
20191219,300015.SZ,17.9466,18.0825,17.7154,17.874,17.9148,-0.040800000000000836,-0.2277,168234.19,661958.406
20191220,300015.SZ,17.9692,17.9692,17.6067,17.6746,17.874,-0.19939999999999714,-1.1156,167780.07,657179.34
20191223,300015.SZ,17.6882,18.078,17.6792,17.7381,17.6746,0.06349999999999767,0.3593,159340.6,628171.217
20191224,300015.SZ,17.7426,17.8333,17.3574,17.4435,17.7381,-0.2945999999999991,-1.6608,193254.82,745662.695
20191225,300015.SZ,17.4027,17.6973,17.303,17.661,17.4435,0.21750000000000114,1.2469,147422.34,570085.47
20191226,300015.SZ,17.7562,17.8423,17.5024,17.6746,17.661,0.013600000000000279,0.077,142667.61,556330.475
20191227,300015.SZ,17.5568,17.7336,17.4208,17.4752,17.6746,-0.1994000000000007,-1.1282,159458.71,618653.079
20191230,300015.SZ,17.3574,17.6384,17.2214,17.5296,17.4752,0.05439999999999756,0.3113,161748.93,624633.69
20191231,300015.SZ,17.5659,18.1188,17.5613,17.9284,17.5296,0.3988000000000014,2.275,229802.94,908331.958
20200102,300015.SZ,18.0644,18.0644,17.6746,17.9012,17.9284,-0.027200000000000557,-0.1517,210446.77,827601.074
20200103,300015.SZ,17.9466,18.0553,17.729,17.8514,17.9012,-0.049799999999997624,-0.2782,197907.93,780537.326
20200106,300015.SZ,17.8061,17.8061,17.2758,17.4662,17.8514,-0.3852000000000011,-2.1578,271477.01,1047719.473
20200107,300015.SZ,17.4798,17.7925,17.448,17.7607,17.4662,0.2944999999999993,1.6861,210833.93,820175.439
20200108,300015.SZ,17.6882,18.0191,17.5885,17.5885,17.7607,-0.17220000000000013,-0.9696,176370.83,692460.632
20200109,300015.SZ,17.8106,19.1158,17.8106,18.7804,17.5885,1.1919000000000004,6.7766,507399.46,2077235.838
20200110,300015.SZ,19.007,19.0252,18.6218,18.9255,18.7804,0.14509999999999934,0.7726,266213.95,1106917.928
20200113,300015.SZ,18.7306,18.8756,18.3091,18.8212,18.9255,-0.1042999999999985,-0.5511,239799.18,984893.98
20200114,300015.SZ,18.6309,18.8983,18.5176,18.6807,18.8212,-0.1404999999999994,-0.7465,202201.62,831318.297
20200115,300015.SZ,18.6807,18.8665,18.4859,18.6173,18.6807,-0.06340000000000146,-0.3394,155713.58,640515.54
20200116,300015.SZ,18.6354,19.4648,18.5221,19.3333,18.6173,0.7160000000000011,3.8459,359197.45,1521874.731
20200117,300015.SZ,19.3197,19.7865,19.0931,19.4829,19.3333,0.1495999999999995,0.7738,269548.76,1160758.598
20200120,300015.SZ,19.6687,19.8047,19.2744,19.5056,19.4829,0.022700000000000387,0.1165,200492.73,863286.354
20200121,300015.SZ,19.4874,19.85,19.2246,19.3741,19.5056,-0.13150000000000261,-0.6742,166768.87,715964.143
20200122,300015.SZ,19.2608,19.3515,18.9119,19.2064,19.3741,-0.16769999999999996,-0.8656,175958.3,742259.974
20200123,300015.SZ,18.9844,19.0841,17.8967,18.1278,19.2064,-1.078599999999998,-5.6158,425632.68,1720662.764
20200203,300015.SZ,16.5416,17.448,16.3151,16.6912,18.1278,-1.436600000000002,-7.9248,567712.6,2110705.068
20200204,300015.SZ,16.8589,17.9239,16.8589,17.8015,16.6912,1.1103000000000023,6.652,358439.85,1389885.108
20200205,300015.SZ,18.0689,18.2275,17.6746,18.0191,17.8015,0.2176000000000009,1.2224,321150.53,1269249.546
20200206,300015.SZ,17.8469,18.4632,17.7698,18.2819,18.0191,0.2627999999999986,1.4585,234220.17,939434.028
20200207,300015.SZ,18.1278,18.3998,17.9194,18.2638,18.2819,-0.01810000000000045,-0.099,196294.3,789021.716
20200210,300015.SZ,18.2411,18.8937,18.1052,18.6354,18.2638,0.3716000000000008,2.0346,223926.33,916142.511
20200211,300015.SZ,18.6264,19.0841,18.6264,18.9889,18.6354,0.35350000000000037,1.8969,211634.16,881769.394
20200212,300015.SZ,18.8983,19.1022,18.649,18.9345,18.9889,-0.054400000000001114,-0.2865,167971.52,699404.348
20200213,300015.SZ,18.8529,18.862,18.436,18.7261,18.9345,-0.20840000000000103,-1.1006,180094.47,742289.4
20200214,300015.SZ,18.5901,18.9391,18.4995,18.6309,18.7261,-0.0951999999999984,-0.5084,155630.71,642110.88
20200217,300015.SZ,18.6354,19.2155,18.6264,19.1158,18.6309,0.48489999999999966,2.6027,210424.62,884204.266
20200218,300015.SZ,19.1339,19.4149,18.9527,19.0886,19.1158,-0.027200000000000557,-0.1423,172143.67,725923.86
20200219,300015.SZ,19.0388,19.0433,18.7759,18.8122,19.0886,-0.27639999999999887,-1.448,132954.64,553248.909
20200220,300015.SZ,18.8303,20.0675,18.7396,19.85,18.8122,1.0378000000000007,5.5166,368881.4,1595378.651
20200221,300015.SZ,19.7593,19.8047,19.5146,19.6234,19.85,-0.22660000000000124,-1.1416,190086.78,824403.741
20200224,300015.SZ,19.3515,19.4829,18.9481,19.3515,19.6234,-0.2718999999999987,-1.3856,234685.0,993524.544
20200225,300015.SZ,18.9527,19.2971,18.7215,19.2064,19.3515,-0.1451000000000029,-0.7498,179617.1,756211.245
20200226,300015.SZ,18.9617,19.1113,18.3227,18.4859,19.2064,-0.7204999999999977,-3.7514,254905.44,1047270.271
20200227,300015.SZ,18.5312,19.0206,18.436,18.8847,18.4859,0.3987999999999978,2.1573,173647.73,719551.414
20200228,300015.SZ,18.0825,18.6218,18.078,18.1278,18.8847,-0.7568999999999981,-4.008,192996.2,779436.724
20200302,300015.SZ,18.3771,19.1702,18.3771,19.0342,18.1278,0.9063999999999979,5.0001,233565.74,973780.804
20200303,300015.SZ,19.2971,19.5327,18.9708,19.2246,19.0342,0.19040000000000035,1.0003,222385.04,946993.313
20200304,300015.SZ,19.0342,19.85,18.998,19.7593,19.2246,0.5347000000000008,2.7813,284534.11,1227954.065
20200305,300015.SZ,19.7775,20.5252,19.569,20.2624,19.7593,0.5030999999999999,2.5461,325829.58,1453120.64
20200306,300015.SZ,20.2261,20.6204,20.1038,20.3485,20.2624,0.08610000000000184,0.4249,201193.94,906022.028
20200309,300015.SZ,20.2669,20.3394,19.6279,19.9361,20.3485,-0.41240000000000165,-2.0267,205160.22,905835.462
20200310,300015.SZ,19.8319,20.2125,19.4194,19.9089,19.9361,-0.027200000000000557,-0.1364,258113.1,1127611.058
20200311,300015.SZ,19.9361,20.1627,19.5101,19.5599,19.9089,-0.3490000000000002,-1.753,145732.48,634613.412
20200312,300015.SZ,19.3515,19.3787,18.5765,18.8439,19.5599,-0.7159999999999975,-3.6606,251998.4,1049391.176
20200313,300015.SZ,17.9012,18.8801,17.4707,18.649,18.8439,-0.19490000000000052,-1.0343,358538.55,1443034.917
20200316,300015.SZ,18.6445,18.8076,17.4934,17.6565,18.649,-0.9924999999999997,-5.322,261800.1,1039383.461
20200317,300015.SZ,17.6746,18.0372,16.9042,17.3755,17.6565,-0.28100000000000236,-1.5915,265935.9,1017843.145
20200318,300015.SZ,17.584,18.0327,17.2441,17.2441,17.3755,-0.1313999999999993,-0.7562,239434.59,930354.978
20200319,300015.SZ,17.1308,17.2169,15.6126,16.3151,17.2441,-0.9289999999999985,-5.3873,630070.54,2255308.355
20200320,300015.SZ,16.5598,16.6278,16.0431,16.3649,16.3151,0.049799999999997624,0.3052,304684.23,1099045.596
20200323,300015.SZ,15.8619,16.3468,15.4993,15.4993,16.3649,-0.8655999999999988,-5.2894,296058.26,1034836.696
20200324,300015.SZ,15.9344,16.9359,15.9072,16.8861,15.4993,1.3867999999999991,8.9475,397004.95,1454178.998
20200325,300015.SZ,17.5568,17.729,16.9495,17.5251,16.8861,0.6389999999999993,3.7842,306289.57,1178182.784
20200326,300015.SZ,17.3438,17.7607,17.3121,17.584,17.5251,0.058900000000001285,0.3361,149379.74,579160.602
20200327,300015.SZ,17.8106,18.2774,17.5206,17.5931,17.584,0.009100000000000108,0.0518,177907.88,700702.973
20200330,300015.SZ,17.2758,17.584,16.9495,17.2894,17.5931,-0.3036999999999992,-1.7262,163567.38,622109.222
20200331,300015.SZ,17.516,17.9919,17.3801,17.8469,17.2894,0.557500000000001,3.2245,166230.68,652164.322
20200401,300015.SZ,17.7879,18.1641,17.5749,17.6339,17.8469,-0.21300000000000097,-1.1935,140919.81,556620.722
20200402,300015.SZ,17.5749,17.9012,17.4707,17.9012,17.6339,0.26729999999999876,1.5158,96690.36,378316.872
20200403,300015.SZ,17.9058,18.0735,17.8106,17.8469,17.9012,-0.054299999999997794,-0.3033,89817.03,355156.853
20200407,300015.SZ,18.0916,18.3544,17.9964,18.2774,17.8469,0.43049999999999855,2.4122,142636.54,573763.767
20200408,300015.SZ,18.1278,18.3544,17.9737,18.2457,18.2774,-0.03170000000000073,-0.1734,96061.53,385193.306
20200409,300015.SZ,18.3136,19.2336,18.3136,18.9798,18.2457,0.7341000000000015,4.0234,209254.75,874823.65
20200410,300015.SZ,18.9889,20.0177,18.9889,19.4376,18.9798,0.4577999999999989,2.412,282472.69,1223644.474
20200413,300015.SZ,19.3379,19.7004,19.1158,19.2971,19.4376,-0.1404999999999994,-0.7228,112233.86,481127.132
20200414,300015.SZ,19.492,19.8726,19.2155,19.8228,19.2971,0.5257000000000005,2.7242,162118.14,703726.253
20200415,300015.SZ,19.8953,19.9769,19.501,19.6279,19.8228,-0.19490000000000052,-0.9832,149969.61,650745.298
20200416,300015.SZ,19.6234,19.6234,19.2744,19.5146,19.6279,-0.11329999999999885,-0.5772,128216.97,550459.255
20200417,300015.SZ,19.5327,19.927,19.3968,19.5282,19.5146,0.013599999999996726,0.0697,140410.68,607933.726
20200420,300015.SZ,19.6868,19.7004,19.3515,19.4874,19.5282,-0.04079999999999728,-0.2089,119739.13,515814.298
20200421,300015.SZ,19.4874,19.6143,19.0388,19.2155,19.4874,-0.27190000000000225,-1.3953,124084.25,526647.913
20200422,300015.SZ,19.3424,19.9678,19.1747,19.9542,19.2155,0.7387000000000015,3.8443,206702.42,899861.144
20200424,300015.SZ,19.9134,20.2035,19.2608,19.9225,19.9542,-0.03170000000000073,-0.1589,200191.16,876679.523
20200427,300015.SZ,19.9542,20.6385,19.7956,20.0766,19.9225,0.15409999999999968,0.7735,173533.73,775541.42
20200428,300015.SZ,19.9633,20.6657,19.9316,20.4346,20.0766,0.35800000000000054,1.7832,172804.35,779205.652
20200429,300015.SZ,20.3712,21.5268,20.3394,20.702,20.4346,0.2674000000000021,1.3086,164892.49,763926.032
20200430,300015.SZ,20.6657,20.6884,19.9769,20.1174,20.702,-0.5846000000000018,-2.8239,169720.41,755974.936
20200506,300015.SZ,20.0811,20.7473,19.8908,20.6159,20.1174,0.49849999999999994,2.478,172467.67,772452.148
20200507,300015.SZ,20.7111,21.2096,20.5298,21.1099,20.6159,0.4939999999999998,2.3962,140768.97,650536.013
20200508,300015.SZ,21.1552,21.477,20.8017,21.2096,21.1099,0.09969999999999857,0.4723,129049.19,603769.307
20200511,300015.SZ,21.4135,21.4226,20.5298,20.6657,21.2096,-0.5438999999999972,-2.5644,152597.94,699433.07
20200512,300015.SZ,20.7836,21.196,20.6204,20.992,20.6657,0.3262999999999998,1.5789,116595.88,538952.253
20200513,300015.SZ,20.992,22.048,20.847,21.8894,20.992,0.8973999999999975,4.275,225150.7,1077215.927
20200514,300015.SZ,21.7851,21.8848,21.4905,21.7126,21.8894,-0.17680000000000007,-0.8077,139807.93,668712.662
20200515,300015.SZ,21.5948,21.7534,21.2549,21.6356,21.7126,-0.07699999999999818,-0.3546,118163.51,559552.093
20200518,300015.SZ,21.5268,22.5465,21.3455,22.2519,21.6356,0.616299999999999,2.8485,172607.07,846228.535
20200519,300015.SZ,22.3018,22.5465,22.0253,22.0933,22.2519,-0.15859999999999985,-0.7127,125999.45,616774.652
20200520,300015.SZ,22.1613,22.2429,21.5857,21.7036,22.0933,-0.3896999999999977,-1.7639,171560.77,825929.169
20200521,300015.SZ,21.7262,22.3335,21.7217,22.1522,21.7036,0.448599999999999,2.0669,152808.08,745656.017
20200522,300015.SZ,22.2066,22.2383,21.4452,21.6945,22.1522,-0.4576999999999991,-2.0662,121172.13,582427.48
20200525,300015.SZ,21.7081,22.5465,21.6673,22.0752,21.6945,0.3806999999999974,1.7548,116309.97,567381.24
20200526,300015.SZ,22.1975,22.8275,21.9845,22.6689,22.0752,0.5937000000000019,2.6894,124783.42,621609.347
20200527,300015.SZ,22.6689,22.755,22.1205,22.338,22.6689,-0.33089999999999975,-1.4597,104914.49,517996.021
20200528,300015.SZ,22.4509,22.5395,21.7831,22.2499,22.3386,-0.08869999999999933,-0.3971,165168.21,618620.851
20200529,300015.SZ,22.1613,23.3964,21.9249,23.1423,22.2499,0.8923999999999985,4.0108,290649.14,1131245.393
20200601,300015.SZ,23.1659,24.0287,22.9118,23.8337,23.1423,0.6914000000000016,2.9876,207710.86,825827.629
20200602,300015.SZ,23.6564,23.8337,23.1009,23.225,23.8337,-0.6086999999999989,-2.5539,216916.92,856061.505
20200603,300015.SZ,23.2782,23.6387,23.0536,23.1364,23.225,-0.08860000000000312,-0.3815,194323.16,763704.283
20200604,300015.SZ,23.1659,23.7214,22.9886,23.6505,23.1364,0.5141000000000027,2.222,204604.85,810212.206
20200605,300015.SZ,23.4319,24.1056,23.225,23.9342,23.6505,0.2836999999999996,1.1996,196801.57,788700.758
20200608,300015.SZ,23.9283,24.2888,23.4023,23.6269,23.9342,-0.30730000000000146,-1.2839,193590.46,778950.336
20200609,300015.SZ,23.5087,24.0406,23.4082,23.9874,23.6269,0.3605000000000018,1.5258,131426.41,530804.35
20200610,300015.SZ,23.9519,24.8206,23.816,24.7024,23.9874,0.7149999999999999,2.9807,233138.59,968334.957
20200611,300015.SZ,24.6433,24.9447,24.2769,24.4779,24.7024,-0.22449999999999903,-0.9088,166010.9,690391.87
20200612,300015.SZ,24.1824,25.1752,24.1528,24.797,24.4779,0.31909999999999883,1.3036,225971.97,950465.144
20200615,300015.SZ,25.0157,25.2048,24.6433,24.7497,24.797,-0.0472999999999999,-0.1907,188367.9,792681.314
20200616,300015.SZ,24.9329,25.5298,24.7615,25.5298,24.7497,0.7801000000000009,3.152,187253.05,801793.284
20200617,300015.SZ,25.5121,26.5935,25.3821,25.7898,25.5298,0.259999999999998,1.0184,238428.83,1048759.97
20200618,300015.SZ,25.648,26.239,25.5298,26.1326,25.7898,0.34280000000000044,1.3292,195584.22,856453.082
20200619,300015.SZ,26.1208,27.3618,26.0026,27.3618,26.1326,1.2291999999999987,4.7037,308315.0,1413471.112
20200622,300015.SZ,27.1845,27.4564,26.6231,27.0427,27.3618,-0.31909999999999883,-1.1662,360365.12,1645920.289
20200623,300015.SZ,26.889,27.35,26.6054,27.2318,27.0427,0.18909999999999982,0.6993,273971.14,1255183.776
20200624,300015.SZ,27.0072,27.1254,25.453,26.0321,27.2318,-1.1997,-4.4055,614182.63,2714909.733
20200629,300015.SZ,25.973,25.9789,24.9388,25.4707,26.0321,-0.561399999999999,-2.1566,511235.74,2193763.27
20200630,300015.SZ,25.4707,26.0617,25.453,25.6775,25.4707,0.20679999999999765,0.8119,328508.05,1431480.117
20200701,300015.SZ,25.9435,25.973,25.2107,25.6835,25.6775,0.006000000000000227,0.0234,233319.69,1009633.582
20200702,300015.SZ,25.6835,25.6835,24.8206,24.9979,25.6835,-0.6855999999999973,-2.6694,400744.79,1707615.859
20200703,300015.SZ,24.8029,25.7012,24.4424,25.5593,24.9979,0.561399999999999,2.2458,434834.97,1854408.475
20200706,300015.SZ,25.4175,25.8844,24.9093,25.7071,25.5593,0.14780000000000015,0.5783,460480.41,1978221.66
20200707,300015.SZ,25.4116,26.499,25.2048,26.2271,25.7071,0.5199999999999996,2.0228,525870.62,2312112.034
20200708,300015.SZ,26.2271,26.8595,26.0203,26.4281,26.2271,0.2010000000000005,0.7664,377652.11,1691869.795
20200709,300015.SZ,26.2094,27.3973,26.1858,27.3913,26.4281,0.9632000000000005,3.6446,407270.69,1852024.055
20200710,300015.SZ,27.1431,27.6396,26.954,27.1431,27.3913,-0.24820000000000064,-0.9061,334175.38,1544200.592
20200713,300015.SZ,27.1431,27.6987,27.0072,27.675,27.1431,0.5319000000000003,1.9596,393773.54,1825563.09
20200714,300015.SZ,27.6218,27.9528,26.6231,27.1372,27.675,-0.5378000000000007,-1.9433,327039.57,1510513.993
20200715,300015.SZ,27.1431,28.5024,27.1431,28.1951,27.1372,1.0579,3.8983,461851.89,2188590.713
20200716,300015.SZ,28.1301,28.1301,25.8667,26.1208,28.1951,-2.074300000000001,-7.357,464339.53,2116360.808
20200717,300015.SZ,26.2094,26.9127,25.8844,26.1149,26.1208,-0.00590000000000046,-0.0226,325054.36,1448261.264
20200720,300015.SZ,26.2626,26.5935,25.4175,25.973,26.1149,-0.1418999999999997,-0.5434,275253.95,1203549.033
20200721,300015.SZ,25.973,26.9363,25.8844,26.7708,25.973,0.7978000000000023,3.0717,302957.55,1362738.578
20200722,300015.SZ,26.5935,27.3618,26.4458,27.0663,26.7708,0.295499999999997,1.1038,248823.69,1140307.95
20200723,300015.SZ,26.8595,27.3618,26.6113,27.2318,27.0663,0.16550000000000153,0.6115,259610.5,1188954.463
20200724,300015.SZ,27.0663,27.1313,25.7544,26.0026,27.2318,-1.2291999999999987,-4.5138,306639.49,1364487.339
20200727,300015.SZ,26.0026,27.1845,26.0026,27.1845,26.0026,1.1818999999999988,4.5453,347464.23,1573854.795
20200728,300015.SZ,27.1845,27.4091,26.6231,27.0249,27.1845,-0.15960000000000107,-0.5871,199911.67,910091.589
20200729,300015.SZ,26.8417,27.3559,26.8299,27.2672,27.0249,0.24230000000000018,0.8966,220636.81,1014859.306
20200730,300015.SZ,27.2613,27.4682,26.5404,26.7827,27.2672,-0.4845000000000006,-1.7769,234116.41,1069265.004
20200731,300015.SZ,26.824,27.22,26.5285,26.7708,26.7827,-0.011899999999997135,-0.0444,253572.62,1150988.71
20200803,300015.SZ,26.8595,27.8346,26.6526,27.6809,26.7708,0.9100999999999999,3.3996,358957.58,1670103.701
20200804,300015.SZ,27.6809,28.4846,27.5036,28.1892,27.6809,0.5082999999999984,1.8363,318131.68,1514729.311
20200805,300015.SZ,28.1892,28.4433,27.8287,28.0414,28.1892,-0.14780000000000015,-0.5243,202103.78,958695.694
20200806,300015.SZ,28.0414,28.3073,27.3027,27.7282,28.0414,-0.31319999999999837,-1.1169,195676.9,916959.524
20200807,300015.SZ,27.7282,27.9114,26.7354,27.1077,27.7282,-0.6204999999999998,-2.2378,247512.08,1135551.151
20200810,300015.SZ,27.1845,27.4327,26.7472,27.3913,27.1077,0.28359999999999985,1.0462,158115.57,727268.414
20200811,300015.SZ,27.3382,28.4551,27.2318,27.2732,27.3913,-0.11810000000000187,-0.4312,252876.9,1192286.878
20200812,300015.SZ,27.3027,27.5805,26.5995,27.1254,27.2732,-0.14780000000000015,-0.5419,227886.31,1041050.435
20200813,300015.SZ,27.2732,27.3618,26.1917,26.239,27.1254,-0.8863999999999983,-3.2678,199526.62,900000.297
20200814,300015.SZ,26.2449,26.5817,25.7012,26.564,26.239,0.3249999999999993,1.2386,236624.6,1046547.789
20200817,300015.SZ,26.5817,26.9481,26.4872,26.9245,26.564,0.36049999999999827,1.3571,171973.91,778345.811
20200818,300015.SZ,26.8299,27.1963,26.759,26.8477,26.9245,-0.07679999999999865,-0.2852,113244.56,516635.75
20200819,300015.SZ,26.8477,26.9008,26.2744,26.2981,26.8477,-0.5495999999999981,-2.0471,130799.49,584913.675
20200820,300015.SZ,26.304,26.5226,26.0085,26.103,26.2981,-0.19510000000000005,-0.7419,120209.26,532879.279
20200821,300015.SZ,26.2626,26.889,26.239,26.7708,26.103,0.6677999999999997,2.5583,147686.84,664797.696
20200824,300015.SZ,27.0013,27.4091,26.6054,27.3027,26.7708,0.5319000000000003,1.9869,193372.77,889615.714
20200825,300015.SZ,27.2968,27.6573,27.0663,27.3913,27.3027,0.08859999999999957,0.3245,143078.33,664787.175
20200826,300015.SZ,27.9587,31.3567,27.9587,29.5366,27.3913,2.145299999999999,7.832,653728.24,3279552.265
20200827,300015.SZ,29.6784,30.0212,29.312,29.8498,29.5366,0.31319999999999837,1.0604,271728.14,1364554.047
20200828,300015.SZ,29.8439,30.4348,29.4361,30.2753,29.8498,0.4255000000000031,1.4255,258416.58,1313708.215
20200831,300015.SZ,30.4467,31.1795,29.9798,30.7126,30.2753,0.4372999999999969,1.4444,295348.58,1538115.8
20200901,300015.SZ,30.5648,31.9713,30.5648,31.7527,30.7126,1.0401000000000025,3.3866,286526.02,1525388.34
20200902,300015.SZ,31.7527,32.1486,31.3213,31.5754,31.7527,-0.17730000000000246,-0.5584,227370.5,1216773.58
20200903,300015.SZ,31.4277,33.1474,31.2504,31.7054,31.5754,0.13000000000000256,0.4117,327730.76,1789564.647
20200904,300015.SZ,31.0435,31.3095,29.9502,31.0258,31.7054,-0.6796000000000006,-2.1435,329696.75,1714163.519
20200907,300015.SZ,31.1381,31.4986,30.1216,30.1571,31.0258,-0.8687000000000005,-2.7999,272790.59,1415122.039
20200908,300015.SZ,30.2044,30.7185,29.5484,29.9148,30.1571,-0.24230000000000018,-0.8035,177575.68,904285.598
20200909,300015.SZ,29.8498,29.903,28.8215,28.9692,29.9148,-0.9455999999999989,-3.161,249391.98,1233615.686
20200910,300015.SZ,29.3297,29.903,28.7683,28.9692,28.9692,0.0,0.0,188721.84,936306.66
20200911,300015.SZ,29.0342,29.7198,29.0165,29.4597,28.9692,0.4905000000000008,1.6932,179658.59,893169.262
20200914,300015.SZ,29.5661,29.7848,29.0874,29.3475,29.4597,-0.11220000000000141,-0.3809,193240.16,961790.194
20200915,300015.SZ,29.2529,29.4893,28.4255,29.4184,29.3475,0.07089999999999819,0.2416,178522.84,877099.195
20200916,300015.SZ,29.3475,29.637,28.591,28.7624,29.4184,-0.6559999999999988,-2.2299,171222.06,836847.12
20200917,300015.SZ,28.721,28.7742,27.8937,28.1301,28.7624,-0.6323000000000008,-2.1984,176298.36,840954.896
20200918,300015.SZ,28.1301,28.3428,27.7046,28.1892,28.1301,0.05910000000000082,0.2101,162690.34,772758.958
20200921,300015.SZ,28.1892,28.4492,27.74,27.87,28.1892,-0.3191999999999986,-1.1323,165018.97,781677.999
20200922,300015.SZ,27.7518,28.0591,27.5686,27.6809,27.87,-0.18909999999999982,-0.6785,156471.44,736188.963
20200923,300015.SZ,27.7696,28.8865,27.5686,28.6797,27.6809,0.9987999999999992,3.6083,336309.92,1613367.01
20200924,300015.SZ,28.3664,28.591,27.8168,27.9528,28.6797,-0.7269000000000005,-2.5345,172530.39,819749.428
20200925,300015.SZ,28.0,28.6974,27.9705,28.4078,27.9528,0.45500000000000185,1.6277,160787.15,772071.977
20200928,300015.SZ,28.4255,29.0224,28.1301,28.7447,28.4078,0.3369,1.1859,199519.72,965148.392
20200929,300015.SZ,28.7801,29.4479,28.4965,29.2706,28.7447,0.5259,1.8296,167924.7,823620.671
20200930,300015.SZ,29.312,30.8485,29.312,30.3876,29.2706,1.1169999999999973,3.8161,258435.53,1324052.932
20201009,300015.SZ,30.6239,31.5222,30.1984,31.4336,30.3876,1.0459999999999994,3.4422,214072.3,1125462.814
20201012,300015.SZ,31.4336,33.9806,31.2326,33.8033,31.4336,2.3697000000000017,7.5387,288558.14,1601723.238
20201013,300015.SZ,33.7442,34.3884,33.3897,34.3057,33.8033,0.5024000000000015,1.4862,201492.53,1158597.416
20201014,300015.SZ,34.2761,34.5125,33.7797,34.1343,34.3057,-0.17139999999999844,-0.4996,176962.67,1024070.104
20201015,300015.SZ,34.1461,34.3175,33.5138,33.8388,34.1343,-0.2955000000000041,-0.8657,163028.79,933051.462
20201016,300015.SZ,33.8388,34.0752,33.1828,33.7324,33.8388,-0.10640000000000072,-0.3144,135545.2,773251.662
20201019,300015.SZ,34.0811,34.1579,33.1119,33.2183,33.7324,-0.5140999999999991,-1.5241,147602.22,835397.292
20201020,300015.SZ,33.2833,34.0161,33.0351,33.9097,33.2183,0.6914000000000016,2.0814,118809.14,678038.566
20201021,300015.SZ,33.957,34.9971,33.7206,34.3825,33.9097,0.47279999999999944,1.3943,156098.72,907523.118
20201022,300015.SZ,34.0752,34.8671,33.8033,34.5716,34.3825,0.18909999999999627,0.55,118432.95,688592.722
20201023,300015.SZ,34.5243,34.938,33.3897,33.7974,34.5716,-0.7741999999999933,-2.2394,132421.44,765521.755
20201026,300015.SZ,33.5197,33.7738,32.2196,33.567,33.7974,-0.23040000000000305,-0.6817,120841.35,679821.674
20201027,300015.SZ,34.8553,36.6282,34.5775,36.3209,33.567,2.7539000000000016,8.2042,340339.39,2054979.935
20201028,300015.SZ,36.6459,37.5324,36.2263,37.166,36.3209,0.8450999999999951,2.3268,235775.31,1471948.596
20201029,300015.SZ,36.6814,37.2782,36.4095,36.8764,37.166,-0.2896000000000001,-0.7792,149988.26,935895.101
20201030,300015.SZ,37.2369,37.5324,36.2736,36.7936,36.8764,-0.08279999999999887,-0.2245,171961.42,1070666.906
20201102,300015.SZ,37.0005,38.1647,36.8764,37.9342,36.7936,1.1405999999999992,3.1,226639.79,1440849.243
20201103,300015.SZ,37.8219,38.5311,37.2841,38.2356,37.9342,0.301400000000001,0.7945,166501.49,1068681.534
20201104,300015.SZ,38.147,40.1799,37.9401,39.8903,38.2356,1.6547000000000054,4.3276,184065.44,1218481.74
20201105,300015.SZ,39.6657,40.0972,38.472,39.6007,39.8903,-0.2896000000000001,-0.726,220224.95,1466828.013
20201106,300015.SZ,39.3289,39.4175,37.751,38.8148,39.6007,-0.7859000000000052,-1.9846,234231.84,1528757.228
20201109,300015.SZ,39.0098,40.9718,38.9329,40.5817,38.8148,1.7668999999999997,4.5521,212977.34,1445739.101
20201110,300015.SZ,40.5404,41.5805,40.2153,40.96,40.5817,0.37830000000000297,0.9322,187690.93,1302895.625
20201111,300015.SZ,40.9245,41.4977,39.5357,40.2272,40.96,-0.7327999999999975,-1.7891,213370.29,1457292.415
20201112,300015.SZ,40.4222,41.4741,40.2035,41.1964,40.2272,0.9691999999999936,2.4093,160367.08,1110751.028
20201113,300015.SZ,40.9541,41.0722,40.1858,40.6881,41.1964,-0.5082999999999984,-1.2338,121805.42,837944.641
20201116,300015.SZ,41.1845,41.2791,40.2449,40.83,40.6881,0.1418999999999997,0.3488,123341.1,848182.945
